name	is_canonical
NG_001339	True
NG_001340	True
NG_001341	True
NG_001342	True
NG_001344	True
NG_001345	True
NG_001346	True
NG_001347	True
NG_001348	True
NG_001349	True
NG_001351	True
NG_001352	True
NG_001354	True
NG_001355	True
NG_001356	True
NG_001358	True
NG_001360	True
NG_001361	True
NG_001362	True
NG_001364	True
NG_001365	True
NG_001367	True
NG_001368	True
NG_001369	True
NG_001370	True
NG_001371	True
NG_001372	True
NG_001374	True
NG_001375	True
NG_001376	True
NG_001379	True
NG_001380	True
NG_001381	True
NG_001382	True
NG_001385	True
NG_001392	True
NG_001394	True
NG_001396	True
NG_001398	True
NG_001399	True
NG_001400	True
NG_001401	True
NG_001402	True
NG_001404	True
NG_001406	True
NG_001407	True
NG_001408	True
NG_001409	True
NG_001410	True
NG_001412	True
NG_001413	True
NG_001414	True
NG_001416	True
NG_001417	True
NG_001418	True
NG_001419	True
NG_001420	True
NG_001421	True
NG_001422	True
NG_001423	True
NG_001424	True
NG_001425	True
NG_001427	True
NG_001428	True
NG_001429	True
NG_001430	True
NG_001432	True
NG_001433	True
NG_001434	True
NG_001435	True
NG_001436	True
NG_001437	True
NG_001438	True
NG_001439	True
NG_001440	True
NG_001441	True
NG_001442	True
NG_001443	True
NG_001444	True
NG_001445	True
NG_001446	True
NG_001447	True
NG_001448	True
NG_001449	True
NG_001451	True
NG_001452	True
NG_001453	True
NG_001454	True
NG_001455	True
NG_001456	True
NG_001457	True
NG_001458	True
NG_001459	True
NG_001461	True
NG_001462	True
NG_001466	True
NG_001469	True
NG_001471	True
NG_001472	True
NG_001473	True
NG_001474	True
NG_001476	True
NG_001477	True
NG_001479	True
NG_001480	True
NG_001482	True
NG_001484	True
NG_001486	True
NG_001487	True
NG_001488	True
NG_001489	True
NG_001490	True
NG_001491	True
NG_001492	True
NG_001493	True
NG_001494	True
NG_001495	True
NG_001496	True
NG_001497	True
NG_001498	True
NG_001499	True
NG_001500	True
NG_001501	True
NG_001502	True
NG_001503	True
NG_001504	True
NG_001506	True
NG_001507	True
NG_001508	True
NG_001509	True
NG_001510	True
NG_001511	True
NG_001512	True
NG_001513	True
NG_001515	True
NG_001516	True
NG_001518	True
NG_001520	True
NG_001522	True
NG_001524	True
NG_001606	True
NG_001608	True
NG_001609	True
NG_001614	True
NG_001626	True
NG_001644	True
NG_001645	True
NG_001646	True
NG_001649	True
NG_001651	True
NG_001652	True
NG_001660	True
NG_001661	True
NG_001669	True
NG_001673	True
NG_001675	True
NG_001677	True
NG_001678	True
NG_001679	True
NG_001680	True
NG_001681	True
NG_001682	True
NG_001683	True
NG_001684	True
NG_001687	True
NG_001695	True
NG_001698	True
NG_001699	True
NG_001700	True
NG_001701	True
NG_001704	True
NG_001707	True
NG_001717	True
NG_001719	True
NG_001720	True
NG_001722	True
NG_001723	True
NG_001724	True
NG_001726	True
NG_001732	True
NG_001733	True
NG_001734	True
NG_001735	True
NG_001736	True
NG_001739	True
NG_001740	True
NG_001742	True
NG_001751	True
NG_001764	True
NG_001765	True
NG_001766	True
NG_001767	True
NG_001784	True
NG_001806	True
NG_001825	True
NG_001840	True
NG_001842	True
NG_001845	True
NG_001848	True
NG_001855	True
NG_001856	True
NG_001857	True
NG_001864	True
NG_001869	True
NG_001870	True
NG_001871	True
NG_001874	True
NG_001877	True
NG_001879	True
NG_001880	True
NG_001881	True
NG_001882	True
NG_001883	True
NG_001885	True
NG_001886	True
NG_001887	True
NG_001888	True
NG_001889	True
NG_001890	True
NG_001891	True
NG_001892	True
NG_001893	True
NG_001894	True
NG_001897	True
NG_001898	True
NG_001899	True
NG_001900	True
NG_001901	True
NG_001902	True
NG_001905	True
NG_001908	True
NG_001913	True
NG_001917	True
NG_001920	True
NG_001930	True
NG_001931	True
NG_001935	True
NG_001936	True
NG_001937	True
NG_001940	True
NG_001944	True
NG_001945	True
NG_001958	True
NG_001959	True
NG_001960	True
NG_001963	True
NG_001968	True
NG_001969	True
NG_001970	True
NG_001971	True
NG_001978	True
NG_001979	True
NG_001980	True
NG_001986	True
NG_001987	True
NG_001989	True
NG_001991	True
NG_001993	True
NG_001994	True
NG_001995	True
NG_002003	True
NG_002005	True
NG_002006	True
NG_002011	True
NG_002014	True
NG_002015	True
NG_002016	True
NG_002024	True
NG_002025	True
NG_002027	True
NG_002028	True
NG_002029	True
NG_002030	True
NG_002031	True
NG_002033	True
NG_002048	True
NG_002049	True
