name	is_canonical
NM_001001130	True
NM_001001176	True
NM_001001179	True
NM_001001183	True
NM_001001184	True
NM_001001295	True
NM_001001320	True
NM_001001332	True
NM_001001335	True
NM_001001445	True
NM_001001451	True
NM_001001491	True
NM_001001493	True
NM_001001495	True
NM_001001735	True
NM_001001792	True
NM_001001805	True
NM_001001806	True
NM_001001809	True
NM_001001881	True
NM_001002004	True
NM_001002012	True
NM_001002240	True
NM_001002267	True
NM_001002272	True
NM_001002787	True
NM_001002791	True
NM_001002894	True
NM_001002898	True
NM_001002900	True
NM_001003666	True
NM_001003667	True
NM_001003668	True
NM_001003671	True
NM_001003672	True
NM_001003917	True
NM_001003933	True
NM_001003947	True
NM_001003952	True
NM_001004025	True
NM_001004139	True
NM_001004143	True
NM_001004149	True
NM_001004157	True
NM_001004159	True
NM_001004174	True
NM_001004176	True
NM_001004178	True
NM_001004185	True
NM_001004191	True
NM_001004192	True
NM_001004194	True
NM_001004362	True
NM_001004436	True
NM_001005225	True
NM_001005510	True
NM_001005511	True
NM_001005520	True
NM_001005568	True
NM_001005860	True
NM_001005916	True
NM_001007461	True
NM_001007472	True
NM_001007567	True
NM_001007568	True
NM_001007570	True
NM_001007575	True
NM_001007589	True
NM_001008233	True
NM_001008238	True
NM_001008424	True
NM_001008425	True
NM_001008428	True
NM_001008429	True
NM_001008498	True
NM_001008546	True
NM_001008550	True
NM_001008700	True
NM_001008705	True
NM_001008785	True
NM_001008793	True
NM_001009549	True
NM_001010838	True
NM_001010839	True
NM_001010840	True
NM_001010973	True
NM_001011520	True
NM_001011524	True
NM_001011527	True
NM_001011531	True
NM_001011534	True
NM_001011535	True
NM_001011662	True
NM_001011687	True
NM_001011736	True
NM_001011737	True
NM_001011740	True
NM_001011748	True
NM_001011749	True
NM_001011756	True
NM_001011757	True
NM_001011769	True
NM_001011776	True
NM_001011785	True
NM_001011789	True
NM_001011791	True
NM_001011793	True
NM_001011794	True
NM_001011800	True
NM_001011808	True
NM_001011815	True
NM_001011819	True
NM_001011820	True
NM_001011831	True
NM_001011835	True
NM_001011846	True
NM_001011851	True
NM_001011860	True
NM_001011868	True
NM_001011874	True
NM_001011875	True
NM_001011876	True
NM_001012236	True
NM_001012273	True
NM_001012310	True
NM_001012336	True
NM_001012477	True
NM_001012520	True
NM_001012704	True
NM_001012765	True
NM_001013012	True
NM_001013013	True
NM_001013019	True
NM_001013028	True
NM_001013360	True
NM_001013366	True
NM_001013371	True
NM_001013379	True
NM_001013411	True
NM_001013412	True
NM_001013741	True
NM_001013756	True
NM_001013759	True
NM_001013762	True
NM_001013768	True
NM_001013769	True
NM_001013770	True
NM_001013776	True
NM_001013785	True
NM_001013788	True
NM_001013792	True
NM_001013797	True
NM_001013799	True
NM_001013806	True
NM_001013823	True
NM_001013829	True
NM_001013832	True
NM_001013833	True
NM_001014397	True
NM_001017441	True
NM_001017966	True
NM_001018019	True
NM_001018079	True
NM_001018087	True
NM_001024134	True
NM_001024385	True
NM_001024474	True
NM_001024622	True
NM_001024698	True
NM_001024702	True
NM_001024717	True
NM_001024726	True
NM_001024728	True
NM_001024838	True
NM_001024842	True
NM_001024850	True
NM_001024856	True
NM_001024922	True
NM_001024931	True
NM_001024932	True
NM_001024945	True
NM_001024952	True
NM_001025084	True
NM_001025156	True
NM_001025240	True
NM_001025296	True
NM_001025305	True
NM_001025311	True
NM_001025312	True
NM_001025313	True
NM_001025358	True
NM_001025381	True
NM_001025382	True
NM_001025386	True
NM_001025388	True
NM_001025392	True
NM_001025431	True
NM_001025435	True
NM_001025562	True
NM_001025565	True
NM_001025567	True
NM_001025570	True
NM_001025575	True
NM_001025577	True
NM_001025585	True
NM_001025586	True
NM_001025589	True
NM_001025599	True
NM_001029836	True
NM_001029855	True
NM_001029878	True
NM_001029938	True
NM_001029987	True
NM_001029990	True
NM_001030274	True
NM_001030292	True
NM_001030305	True
NM_001031621	True
NM_001031667	True
NM_001031808	True
NM_001032298	True
NM_001033041	True
NM_001033131	True
NM_001033132	True
NM_001033136	True
NM_001033139	True
NM_001033140	True
NM_001033145	True
NM_001033149	True
NM_001033173	True
NM_001033175	True
NM_001033181	True
NM_001033191	True
NM_001033196	True
NM_001033199	True
NM_001033208	True
NM_001033211	True
NM_001033212	True
NM_001033213	True
NM_001033215	True
NM_001033222	True
NM_001033228	True
NM_001033229	True
NM_001033242	True
NM_001033245	True
NM_001033258	True
NM_001033268	True
NM_001033273	True
NM_001033277	True
NM_001033310	True
NM_001033311	True
NM_001033312	True
NM_001033313	True
NM_001033380	True
NM_001033394	True
NM_001033399	True
NM_001033415	True
NM_001033420	True
NM_001033421	True
NM_001033433	True
NM_001033439	True
NM_001033484	True
NM_001033493	True
NM_001033499	True
NM_001033539	True
NM_001033541	True
NM_001033547	True
NM_001033550	True
NM_001033573	True
NM_001033632	True
NM_001033633	True
NM_001033759	True
NM_001033767	True
NM_001033773	True
NM_001033779	True
NM_001033780	True
NM_001033783	True
NM_001033785	True
NM_001033786	True
NM_001033790	True
NM_001033792	True
NM_001033794	True
NM_001033805	True
NM_001033820	True
NM_001033872	True
NM_001033929	True
NM_001033966	True
NM_001034030	True
NM_001034031	True
NM_001034059	True
NM_001034100	True
NM_001034858	True
NM_001034868	True
NM_001034869	True
NM_001034871	True
NM_001034893	True
NM_001034903	True
NM_001035122	True
NM_001035231	True
NM_001035532	True
NM_001035854	True
NM_001036740	True
NM_001037127	True
NM_001037143	True
NM_001037167	True
NM_001037168	True
NM_001037247	True
NM_001037279	True
NM_001037294	True
NM_001037326	True
NM_001037493	True
NM_001037725	True
NM_001037741	True
NM_001037744	True
NM_001037745	True
NM_001037746	True
NM_001037752	True
NM_001037754	True
NM_001037756	True
NM_001037759	True
NM_001037762	True
NM_001037800	True
NM_001037822	True
NM_001037841	True
NM_001037859	True
NM_001037906	True
NM_001037913	True
NM_001037915	True
NM_001037916	True
NM_001037921	True
NM_001037927	True
NM_001037928	True
NM_001037937	True
NM_001037940	True
NM_001037987	True
NM_001038010	True
NM_001038492	True
NM_001038499	True
NM_001038500	True
NM_001038590	True
NM_001038594	True
NM_001038602	True
NM_001038604	True
NM_001038613	True
NM_001038616	True
NM_001038635	True
NM_001038651	True
NM_001038655	True
NM_001038658	True
NM_001038696	True
NM_001038697	True
NM_001038698	True
NM_001038701	True
NM_001038703	True
NM_001038845	True
NM_001038996	True
NM_001039041	True
NM_001039053	True
NM_001039061	True
NM_001039090	True
NM_001039104	True
NM_001039106	True
NM_001039114	True
NM_001039119	True
NM_001039121	True
NM_001039123	True
NM_001039124	True
NM_001039125	True
NM_001039129	True
NM_001039143	True
NM_001039153	True
NM_001039156	True
NM_001039173	True
NM_001039180	True
NM_001039181	True
NM_001039185	True
NM_001039192	True
NM_001039198	True
NM_001039200	True
NM_001039218	True
NM_001039248	True
NM_001039347	True
NM_001039353	True
NM_001039371	True
NM_001039373	True
NM_001039376	True
NM_001039389	True
NM_001039394	True
NM_001039472	True
NM_001039482	True
NM_001039483	True
NM_001039484	True
NM_001039494	True
NM_001039514	True
NM_001039544	True
NM_001039545	True
NM_001039546	True
NM_001039551	True
NM_001039554	True
NM_001039646	True
NM_001039647	True
NM_001039653	True
NM_001039655	True
NM_001039658	True
NM_001039824	True
NM_001039939	True
NM_001040005	True
NM_001040026	True
NM_001040055	True
NM_001040072	True
NM_001040396	True
NM_001040399	True
NM_001040631	True
NM_001040654	True
NM_001040699	True
NM_001042419	True
NM_001042438	True
NM_001042489	True
NM_001042501	True
NM_001042503	True
NM_001042534	True
NM_001042541	True
NM_001042542	True
NM_001042591	True
NM_001042592	True
NM_001042613	True
NM_001042634	True
NM_001042650	True
NM_001042655	True
NM_001042660	True
NM_001042675	True
NM_001042709	True
NM_001042726	True
NM_001042743	True
NM_001043355	True
NM_001044750	True
NM_001045482	True
NM_001045484	True
NM_001045489	True
NM_001045521	True
NM_001045526	True
NM_001045528	True
NM_001045529	True
NM_001045558	True
NM_001048057	True
NM_001048060	True
NM_001048061	True
NM_001048148	True
NM_001048176	True
NM_001048204	True
NM_001048207	True
NM_001048217	True
NM_001048220	True
NM_001048250	True
NM_001076791	True
NM_001077362	True
NM_001077406	True
NM_001077421	True
NM_001077496	True
NM_001077508	True
NM_001077633	True
NM_001077684	True
NM_001077709	True
NM_001077712	True
NM_001078167	True
NM_001079822	True
NM_001079875	True
NM_001079903	True
NM_001080384	True
NM_001080553	True
NM_001080712	True
NM_001080742	True
NM_001080769	True
NM_001080781	True
NM_001080811	True
NM_001080818	True
NM_001080924	True
NM_001080940	True
NM_001080942	True
NM_001080949	True
NM_001080971	True
NM_001080981	True
NM_001081001	True
NM_001081011	True
NM_001081029	True
NM_001081038	True
NM_001081041	True
NM_001081043	True
NM_001081044	True
NM_001081047	True
NM_001081059	True
NM_001081067	True
NM_001081084	True
NM_001081088	True
NM_001081090	True
NM_001081103	True
NM_001081128	True
NM_001081134	True
NM_001081136	True
NM_001081137	True
NM_001081141	True
NM_001081143	True
NM_001081144	True
NM_001081156	True
NM_001081160	True
NM_001081162	True
NM_001081167	True
NM_001081186	True
NM_001081190	True
NM_001081192	True
NM_001081193	True
NM_001081198	True
NM_001081202	True
NM_001081209	True
NM_001081212	True
NM_001081219	True
NM_001081224	True
NM_001081225	True
NM_001081226	True
NM_001081228	True
NM_001081236	True
NM_001081240	True
NM_001081247	True
NM_001081248	True
NM_001081250	True
NM_001081251	True
NM_001081252	True
NM_001081254	True
NM_001081256	True
NM_001081263	True
NM_001081265	True
NM_001081267	True
NM_001081268	True
NM_001081271	True
NM_001081273	True
NM_001081281	True
NM_001081282	True
NM_001081283	True
NM_001081284	True
NM_001081289	True
NM_001081291	True
NM_001081295	True
NM_001081302	True
NM_001081310	True
NM_001081312	True
NM_001081314	True
NM_001081315	True
NM_001081323	True
NM_001081325	True
NM_001081328	True
NM_001081329	True
NM_001081337	True
NM_001081338	True
NM_001081342	True
NM_001081345	True
NM_001081352	True
NM_001081359	True
NM_001081365	True
NM_001081371	True
NM_001081381	True
NM_001081392	True
NM_001081400	True
NM_001081401	True
NM_001081406	True
NM_001081408	True
NM_001081414	True
NM_001081415	True
NM_001081418	True
NM_001081420	True
NM_001081421	True
NM_001081425	True
NM_001081426	True
NM_001081427	True
NM_001081435	True
NM_001081441	True
NM_001081452	True
NM_001081465	True
NM_001081476	True
NM_001081499	True
NM_001081652	True
NM_001081655	True
NM_001081656	True
NM_001081954	True
NM_001081957	True
NM_001081961	True
NM_001081962	True
NM_001082485	True
NM_001082531	True
NM_001082542	True
NM_001082543	True
NM_001082547	True
NM_001082548	True
NM_001082552	True
NM_001082960	True
NM_001082962	True
NM_001082974	True
NM_001083125	True
NM_001083312	True
NM_001083317	True
NM_001083331	True
NM_001083887	True
NM_001083890	True
NM_001083894	True
NM_001083897	True
NM_001083901	True
NM_001083904	True
NM_001083919	True
NM_001083925	True
NM_001083936	True
NM_001083945	True
NM_001083955	True
NM_001083958	True
NM_001085376	True
NM_001085383	True
NM_001085410	True
NM_001085449	True
NM_001085491	True
NM_001085506	True
NM_001085524	True
NM_001085526	True
NM_001085527	True
NM_001085535	True
NM_001085540	True
NM_001085541	True
NM_001085542	True
NM_001085547	True
NM_001093749	True
NM_001093757	True
NM_001093764	True
NM_001097617	True
NM_001098172	True
NM_001098231	True
NM_001098271	True
NM_001098425	True
NM_001098476	True
NM_001098636	True
NM_001098669	True
NM_001098723	True
NM_001099276	True
NM_001099288	True
NM_001099299	True
NM_001099306	True
NM_001099314	True
NM_001099319	True
NM_001099326	True
NM_001099631	True
NM_001099636	True
NM_001099688	True
NM_001099774	True
NM_001099918	True
NM_001100460	True
NM_001100462	True
NM_001101433	True
NM_001101464	True
NM_001101478	True
NM_001101484	True
NM_001101531	True
NM_001101534	True
NM_001101535	True
NM_001101546	True
NM_001101560	True
NM_001101561	True
NM_001101572	True
NM_001101579	True
NM_001101586	True
NM_001101598	True
NM_001101620	True
NM_001101640	True
NM_001101647	True
NM_001102411	True
NM_001102430	True
NM_001102438	True
NM_001102456	True
NM_001102468	True
NM_001102565	True
NM_001102615	True
NM_001102662	True
NM_001102665	True
NM_001103156	True
NM_001103168	True
NM_001103182	True
NM_001103367	True
NM_001103368	True
NM_001104531	True
NM_001104537	True
NM_001104565	True
NM_001104569	True
NM_001104579	True
NM_001104580	True
NM_001104581	True
NM_001104616	True
NM_001104637	True
NM_001104638	True
NM_001104639	True
NM_001104641	True
NM_001104642	True
NM_001105057	True
NM_001105058	True
NM_001105060	True
NM_001105063	True
NM_001105074	True
NM_001105159	True
NM_001105160	True
NM_001105180	True
NM_001105246	True
NM_001105557	True
NM_001109045	True
NM_001109628	True
NM_001109688	True
NM_001109743	True
NM_001109746	True
NM_001109750	True
NM_001109759	True
NM_001109764	True
NM_001109897	True
NM_001109910	True
NM_001109913	True
NM_001109985	True
NM_001109992	True
NM_001109995	True
NM_001110009	True
NM_001110015	True
NM_001110101	True
NM_001110129	True
NM_001110133	True
NM_001110142	True
NM_001110148	True
NM_001110192	True
NM_001110198	True
NM_001110201	True
NM_001110209	True
NM_001110211	True
NM_001110216	True
NM_001110222	True
NM_001110227	True
NM_001110233	True
NM_001110239	True
NM_001110242	True
NM_001110251	True
NM_001110252	True
NM_001110266	True
NM_001110305	True
NM_001110330	True
NM_001110331	True
NM_001110498	True
NM_001110505	True
NM_001110508	True
NM_001110512	True
NM_001110517	True
NM_001110780	True
NM_001110807	True
NM_001110809	True
NM_001110824	True
NM_001110845	True
NM_001111015	True
NM_001111021	True
NM_001111025	True
NM_001111029	True
NM_001111043	True
NM_001111048	True
NM_001111058	True
NM_001111075	True
NM_001111099	True
NM_001111100	True
NM_001111286	True
NM_001111288	True
NM_001111296	True
NM_001111316	True
NM_001111317	True
NM_001112700	True
NM_001112702	True
NM_001112715	True
NM_001113181	True
NM_001113187	True
NM_001113199	True
NM_001113248	True
NM_001113326	True
NM_001113331	True
NM_001113354	True
NM_001113360	True
NM_001113368	True
NM_001113385	True
NM_001113395	True
NM_001113408	True
NM_001113412	True
NM_001113423	True
NM_001113424	True
NM_001113478	True
NM_001113514	True
NM_001113515	True
NM_001113527	True
NM_001113533	True
NM_001113558	True
NM_001113565	True
NM_001113569	True
NM_001113573	True
NM_001114084	True
NM_001114312	True
NM_001114541	True
NM_001114612	True
NM_001114637	True
NM_001114665	True
NM_001114879	True
NM_001115077	True
NM_001115087	True
NM_001115154	True
NM_001122603	True
NM_001122641	True
NM_001122683	True
NM_001122733	True
NM_001122766	True
NM_001122832	True
NM_001122895	True
NM_001122960	True
NM_001122963	True
NM_001122993	True
NM_001123386	True
NM_001126318	True
NM_001127169	True
NM_001127191	True
NM_001127260	True
NM_001127318	True
NM_001127338	True
NM_001127356	True
NM_001128090	True
NM_001128091	True
NM_001128096	True
NM_001128597	True
NM_001128599	True
NM_001130186	True
NM_001130187	True
NM_001130194	True
NM_001130408	True
NM_001130416	True
NM_001130444	True
NM_001130454	True
NM_001130456	True
NM_001130693	True
NM_001131069	True
NM_001134399	True
NM_001134480	True
NM_001134646	True
NM_001134697	True
NM_001134717	True
NM_001134733	True
NM_001134743	True
NM_001134752	True
NM_001134791	True
NM_001134902	True
NM_001135093	True
NM_001135115	True
NM_001135149	True
NM_001135568	True
NM_001135611	True
NM_001136058	True
